RespID,Choice_0,CostL_0,CostR_0,TimeL_0,TimeR_0,Choice_1,CostL_1,CostR_1,TimeL_1,TimeR_1,Choice_2,CostL_2,CostR_2,TimeL_2,TimeR_2,Choice_3,CostL_3,CostR_3,TimeL_3,TimeR_3,Choice_4,CostL_4,CostR_4,TimeL_4,TimeR_4,Choice_5,CostL_5,CostR_5,TimeL_5,TimeR_5,Choice_6,CostL_6,CostR_6,TimeL_6,TimeR_6,Choice_7,CostL_7,CostR_7,TimeL_7,TimeR_7,Choice_8,CostL_8,CostR_8,TimeL_8,TimeR_8,Choice_9,CostL_9,CostR_9,TimeL_9,TimeR_9,Choice_10,CostL_10,CostR_10,TimeL_10,TimeR_10,BaseCost,Gender,AgeClass,Mode,BaseTime,TravTimeClass,Purpose,IncClass
13099,1.0,0.0,-1.0,35.0,50.0,2.0,-1.0,0.0,50.0,45.0,1.0,0.0,1.25,45.0,40.0,2.0,1.5,0.0,35.0,45.0,2.0,3.0,0.0,45.0,50.0,2.0,-0.75,1.0,55.0,45.0,1.0,0.0,2.0,50.0,35.0,2.0,1.0,-1.0,40.0,45.0,2.0,-1.5,0.0,45.0,40.0,2.0,-0.25,0.25,55.0,35.0,1.0,0.0,-1.0,45.0,55.0,0,2,2,2,45,1,1,4
13102,2.0,0.0,-2.0,50.0,70.0,1.0,-1.5,2.0,70.0,50.0,1.0,-2.0,0.0,60.0,50.0,1.0,0.0,2.5,50.0,40.0,2.0,3.0,0.0,30.0,50.0,1.0,-0.5,0.5,70.0,30.0,1.0,0.0,-2.0,30.0,60.0,1.0,-3.0,0.0,50.0,40.0,2.0,2.0,-2.0,40.0,50.0,1.0,0.0,4.0,60.0,30.0,2.0,6.0,0.0,50.0,60.0,0,2,2,3,50,2,3,1
13103,2.0,-3.0,0.0,120.0,105.0,1.0,0.0,3.75,105.0,90.0,2.0,4.5,0.0,75.0,105.0,2.0,-0.75,0.75,135.0,75.0,1.0,0.0,-3.0,75.0,120.0,1.0,-4.5,0.0,105.0,90.0,2.0,3.0,-3.0,90.0,105.0,1.0,0.0,6.0,120.0,75.0,1.0,-2.25,3.0,135.0,105.0,2.0,9.0,0.0,105.0,120.0,1.0,0.0,-3.0,105.0,135.0,0,1,1,3,105,3,3,2
13106,2.0,1.0,-1.0,25.0,30.0,2.0,3.0,0.0,30.0,35.0,2.0,-0.75,1.0,40.0,30.0,1.0,0.0,2.0,35.0,20.0,1.0,-1.5,0.0,30.0,25.0,2.0,-0.25,0.25,40.0,20.0,2.0,1.5,0.0,20.0,30.0,1.0,0.0,1.25,30.0,25.0,1.0,-1.0,0.0,35.0,30.0,1.0,0.0,-1.0,30.0,40.0,1.0,0.0,-1.0,20.0,35.0,0,2,2,3,30,1,2,1
13107,2.0,3.0,0.0,40.0,60.0,2.0,2.0,-2.0,50.0,60.0,2.0,-3.0,0.0,60.0,50.0,1.0,0.0,-2.0,40.0,70.0,2.0,-0.5,0.5,80.0,40.0,1.0,0.0,2.5,60.0,50.0,2.0,-2.0,0.0,70.0,60.0,1.0,0.0,-2.0,60.0,80.0,2.0,6.0,0.0,60.0,70.0,1.0,0.0,4.0,70.0,40.0,2.0,-1.5,2.0,80.0,60.0,0,2,1,3,60,2,3,8
13115,1.0,9.0,0.0,125.0,140.0,2.0,0.0,6.0,140.0,95.0,1.0,3.0,-3.0,110.0,125.0,2.0,-4.5,0.0,125.0,110.0,1.0,0.0,-3.0,95.0,140.0,2.0,-0.75,0.75,155.0,95.0,1.0,4.5,0.0,95.0,125.0,1.0,0.0,3.75,125.0,110.0,2.0,-3.0,0.0,140.0,125.0,1.0,0.0,-3.0,125.0,155.0,2.0,-2.25,3.0,155.0,125.0,0,1,3,3,125,3,1,2
13117,2.0,9.0,0.0,110.0,125.0,2.0,3.0,-3.0,95.0,110.0,2.0,-2.25,3.0,140.0,110.0,2.0,-4.5,0.0,110.0,95.0,1.0,0.0,-3.0,80.0,125.0,2.0,-0.75,0.75,140.0,80.0,2.0,4.5,0.0,80.0,110.0,1.0,0.0,3.75,110.0,95.0,2.0,-3.0,0.0,125.0,110.0,1.0,0.0,-3.0,110.0,140.0,1.0,0.0,6.0,125.0,80.0,0,2,2,2,110,3,2,1
13120,2.0,3.0,-3.0,80.0,95.0,2.0,-3.0,0.0,110.0,95.0,1.0,0.0,3.75,95.0,80.0,2.0,4.5,0.0,65.0,95.0,2.0,-0.75,0.75,125.0,65.0,1.0,0.0,-3.0,65.0,110.0,1.0,-4.5,0.0,95.0,80.0,1.0,0.0,6.0,110.0,65.0,1.0,-2.25,3.0,125.0,95.0,2.0,9.0,0.0,95.0,110.0,1.0,0.0,-3.0,95.0,125.0,0,1,2,3,95,3,1,5
13127,2.0,3.0,0.0,40.0,60.0,2.0,-0.5,0.5,80.0,40.0,2.0,0.0,-2.0,40.0,70.0,2.0,6.0,0.0,60.0,70.0,2.0,2.0,-2.0,50.0,60.0,1.0,0.0,4.0,70.0,40.0,1.0,-1.5,2.0,80.0,60.0,1.0,-3.0,0.0,60.0,50.0,1.0,0.0,2.5,60.0,50.0,1.0,0.0,-2.0,60.0,80.0,1.0,-2.0,0.0,70.0,60.0,0,2,2,3,60,2,1,1
13130,1.0,-0.75,1.0,55.0,45.0,1.0,0.0,2.0,50.0,35.0,2.0,1.0,-1.0,40.0,45.0,1.0,-1.5,0.0,45.0,40.0,1.0,0.0,-1.0,45.0,55.0,1.0,-0.25,0.25,55.0,35.0,2.0,1.5,0.0,35.0,45.0,1.0,0.0,1.25,45.0,40.0,1.0,-1.0,0.0,50.0,45.0,2.0,0.0,-1.0,35.0,50.0,2.0,3.0,0.0,45.0,50.0,0,2,1,3,45,1,3,5
13131,2.0,6.0,0.0,50.0,60.0,1.0,0.0,2.5,50.0,40.0,2.0,3.0,0.0,30.0,50.0,2.0,-0.5,0.5,70.0,30.0,1.0,0.0,-2.0,30.0,60.0,2.0,-3.0,0.0,50.0,40.0,2.0,2.0,-2.0,40.0,50.0,2.0,0.0,4.0,60.0,30.0,2.0,-1.5,2.0,70.0,50.0,2.0,-2.0,0.0,60.0,50.0,1.0,0.0,-2.0,50.0,70.0,0,2,1,3,50,2,3,1
13135,2.0,6.0,0.0,60.0,70.0,2.0,-2.0,0.0,70.0,60.0,2.0,-1.5,2.0,80.0,60.0,2.0,0.0,4.0,70.0,40.0,2.0,2.0,-2.0,50.0,60.0,1.0,0.0,-2.0,60.0,80.0,1.0,0.0,-2.0,40.0,70.0,2.0,-0.5,0.5,80.0,40.0,1.0,3.0,0.0,40.0,60.0,1.0,0.0,2.5,60.0,50.0,2.0,-3.0,0.0,60.0,50.0,0,2,1,3,60,2,3,8
13138,2.0,6.0,0.0,52.0,62.0,1.0,0.0,4.0,62.0,32.0,2.0,2.0,-2.0,42.0,52.0,2.0,-3.0,0.0,52.0,42.0,1.0,0.0,-2.0,32.0,62.0,2.0,-0.5,0.5,72.0,32.0,1.0,3.0,0.0,32.0,52.0,1.0,0.0,2.5,52.0,42.0,2.0,-2.0,0.0,62.0,52.0,1.0,0.0,-2.0,52.0,72.0,2.0,-1.5,2.0,72.0,52.0,0,2,2,3,52,2,2,7
13141,1.0,0.0,-4.0,150.0,190.0,1.0,0.0,5.0,150.0,130.0,2.0,6.0,0.0,110.0,150.0,2.0,-1.0,1.0,190.0,110.0,1.0,0.0,-4.0,110.0,170.0,1.0,-6.0,0.0,150.0,130.0,2.0,4.0,-4.0,130.0,150.0,1.0,0.0,8.0,170.0,110.0,2.0,-3.0,4.0,190.0,150.0,2.0,12.0,0.0,150.0,170.0,2.0,-4.0,0.0,170.0,150.0,0,2,2,2,150,4,3,5
13147,1.0,0.0,6.0,115.0,70.0,2.0,9.0,0.0,100.0,115.0,2.0,-2.25,3.0,130.0,100.0,2.0,3.0,-3.0,85.0,100.0,1.0,-4.5,0.0,100.0,85.0,1.0,0.0,-3.0,70.0,115.0,2.0,-0.75,0.75,130.0,70.0,2.0,4.5,0.0,70.0,100.0,1.0,0.0,3.75,100.0,85.0,1.0,-3.0,0.0,115.0,100.0,1.0,0.0,-3.0,100.0,130.0,0,2,2,3,100,3,3,5
13150,1.0,0.0,-2.0,75.0,95.0,2.0,-2.0,0.0,85.0,75.0,2.0,6.0,0.0,75.0,85.0,2.0,-1.5,2.0,95.0,75.0,1.0,0.0,4.0,85.0,55.0,2.0,2.0,-2.0,65.0,75.0,1.0,-3.0,0.0,75.0,65.0,1.0,0.0,-2.0,55.0,85.0,2.0,-0.5,0.5,95.0,55.0,2.0,3.0,0.0,55.0,75.0,1.0,0.0,2.5,75.0,65.0,0,1,2,3,75,2,3,1
13152,1.0,-4.5,0.0,105.0,90.0,2.0,-3.0,0.0,120.0,105.0,1.0,0.0,3.75,105.0,90.0,2.0,4.5,0.0,75.0,105.0,1.0,0.0,-3.0,105.0,135.0,2.0,-0.75,0.75,135.0,75.0,1.0,0.0,-3.0,75.0,120.0,2.0,3.0,-3.0,90.0,105.0,2.0,0.0,6.0,120.0,75.0,2.0,-2.25,3.0,135.0,105.0,2.0,9.0,0.0,105.0,120.0,0,2,2,2,105,3,3,1
13153,2.0,-2.25,3.0,145.0,115.0,1.0,0.0,6.0,130.0,85.0,2.0,3.0,-3.0,100.0,115.0,1.0,-4.5,0.0,115.0,100.0,1.0,0.0,-3.0,85.0,130.0,2.0,9.0,0.0,115.0,130.0,2.0,4.5,0.0,85.0,115.0,1.0,0.0,3.75,115.0,100.0,2.0,-3.0,0.0,130.0,115.0,1.0,0.0,-3.0,115.0,145.0,2.0,-0.75,0.75,145.0,85.0,0,2,1,2,115,3,3,4
13154,1.0,0.0,-3.0,105.0,135.0,2.0,-3.0,0.0,120.0,105.0,1.0,0.0,3.75,105.0,90.0,2.0,-0.75,0.75,135.0,75.0,1.0,0.0,-3.0,75.0,120.0,2.0,4.5,0.0,75.0,105.0,2.0,3.0,-3.0,90.0,105.0,1.0,0.0,6.0,120.0,75.0,2.0,-2.25,3.0,135.0,105.0,1.0,9.0,0.0,105.0,120.0,1.0,-4.5,0.0,105.0,90.0,0,2,4,2,105,3,2,7
13156,2.0,-4.0,0.0,245.0,225.0,2.0,12.0,0.0,225.0,245.0,2.0,-3.0,4.0,265.0,225.0,1.0,0.0,8.0,245.0,185.0,2.0,4.0,-4.0,205.0,225.0,1.0,-6.0,0.0,225.0,205.0,1.0,0.0,-4.0,185.0,245.0,2.0,-1.0,1.0,265.0,185.0,1.0,0.0,-4.0,225.0,265.0,1.0,0.0,5.0,225.0,205.0,1.0,6.0,0.0,185.0,225.0,0,1,2,2,225,4,3,5
13157,1.0,0.0,-2.0,60.0,80.0,2.0,6.0,0.0,60.0,70.0,2.0,-1.5,2.0,80.0,60.0,2.0,0.0,4.0,70.0,40.0,2.0,2.0,-2.0,50.0,60.0,2.0,-2.0,0.0,70.0,60.0,1.0,0.0,-2.0,40.0,70.0,2.0,-0.5,0.5,80.0,40.0,2.0,3.0,0.0,40.0,60.0,1.0,0.0,2.5,60.0,50.0,2.0,-3.0,0.0,60.0,50.0,0,1,2,3,60,2,1,3
13158,1.0,0.0,3.75,115.0,100.0,2.0,4.5,0.0,85.0,115.0,2.0,-0.75,0.75,145.0,85.0,1.0,0.0,-3.0,85.0,130.0,2.0,-4.5,0.0,115.0,100.0,2.0,3.0,-3.0,100.0,115.0,1.0,0.0,6.0,130.0,85.0,1.0,-2.25,3.0,145.0,115.0,2.0,9.0,0.0,115.0,130.0,2.0,-3.0,0.0,130.0,115.0,1.0,0.0,-3.0,115.0,145.0,0,1,1,2,115,3,3,6
13160,2.0,9.0,0.0,102.0,117.0,2.0,0.0,6.0,117.0,72.0,2.0,3.0,-3.0,87.0,102.0,2.0,-4.5,0.0,102.0,87.0,1.0,0.0,-3.0,72.0,117.0,2.0,-0.75,0.75,132.0,72.0,2.0,4.5,0.0,72.0,102.0,1.0,0.0,3.75,102.0,87.0,2.0,-3.0,0.0,117.0,102.0,2.0,-2.25,3.0,132.0,102.0,1.0,0.0,-3.0,102.0,132.0,0,2,2,3,102,3,3,3
13161,2.0,3.0,-3.0,115.0,130.0,2.0,-4.5,0.0,130.0,115.0,2.0,-2.25,3.0,160.0,130.0,1.0,0.0,-3.0,100.0,145.0,2.0,-0.75,0.75,160.0,100.0,1.0,4.5,0.0,100.0,130.0,1.0,0.0,3.75,130.0,115.0,2.0,-3.0,0.0,145.0,130.0,1.0,0.0,-3.0,130.0,160.0,1.0,0.0,6.0,145.0,100.0,2.0,9.0,0.0,130.0,145.0,0,2,2,2,130,3,2,1
13162,2.0,3.0,-3.0,97.0,112.0,2.0,-3.0,0.0,127.0,112.0,1.0,0.0,3.75,112.0,97.0,2.0,4.5,0.0,82.0,112.0,2.0,-0.75,0.75,142.0,82.0,1.0,0.0,-3.0,82.0,127.0,2.0,-4.5,0.0,112.0,97.0,1.0,0.0,6.0,127.0,82.0,2.0,-2.25,3.0,142.0,112.0,2.0,9.0,0.0,112.0,127.0,1.0,0.0,-3.0,112.0,142.0,0,2,2,2,112,3,3,1
13164,1.0,0.0,2.0,50.0,35.0,2.0,1.0,-1.0,40.0,45.0,1.0,-1.5,0.0,45.0,40.0,2.0,0.0,-1.0,35.0,50.0,1.0,0.0,-1.0,45.0,55.0,2.0,1.5,0.0,35.0,45.0,1.0,0.0,1.25,45.0,40.0,1.0,-1.0,0.0,50.0,45.0,2.0,-0.25,0.25,55.0,35.0,2.0,-0.75,1.0,55.0,45.0,2.0,3.0,0.0,45.0,50.0,0,2,2,3,45,1,3,6
13166,1.0,0.0,5.0,165.0,145.0,2.0,6.0,0.0,125.0,165.0,2.0,-1.0,1.0,205.0,125.0,1.0,0.0,-4.0,125.0,185.0,1.0,-6.0,0.0,165.0,145.0,2.0,4.0,-4.0,145.0,165.0,1.0,0.0,8.0,185.0,125.0,2.0,-3.0,4.0,205.0,165.0,2.0,12.0,0.0,165.0,185.0,2.0,-4.0,0.0,185.0,165.0,1.0,0.0,-4.0,165.0,205.0,0,1,1,2,165,4,3,1
13168,2.0,6.0,0.0,52.0,62.0,1.0,-2.0,0.0,62.0,52.0,1.0,0.0,2.5,52.0,42.0,2.0,3.0,0.0,32.0,52.0,2.0,-0.5,0.5,72.0,32.0,1.0,0.0,-2.0,52.0,72.0,2.0,2.0,-2.0,42.0,52.0,1.0,0.0,4.0,62.0,32.0,2.0,-1.5,2.0,72.0,52.0,1.0,0.0,-2.0,32.0,62.0,1.0,-3.0,0.0,52.0,42.0,0,2,2,3,52,2,3,1
13169,2.0,-2.0,0.0,70.0,60.0,1.0,0.0,-2.0,60.0,80.0,2.0,0.0,2.5,60.0,50.0,1.0,3.0,0.0,40.0,60.0,2.0,-0.5,0.5,80.0,40.0,1.0,0.0,-2.0,40.0,70.0,2.0,-3.0,0.0,60.0,50.0,1.0,2.0,-2.0,50.0,60.0,2.0,0.0,4.0,70.0,40.0,2.0,-1.5,2.0,80.0,60.0,2.0,6.0,0.0,60.0,70.0,0,2,1,3,60,2,3,8
13170,2.0,3.0,0.0,30.0,35.0,2.0,-0.75,1.0,40.0,30.0,1.0,0.0,2.0,35.0,20.0,2.0,1.0,-1.0,25.0,30.0,1.0,-1.5,0.0,30.0,25.0,2.0,0.0,-1.0,30.0,40.0,1.0,-1.0,0.0,35.0,30.0,2.0,1.5,0.0,20.0,30.0,1.0,0.0,1.25,30.0,25.0,2.0,-0.25,0.25,40.0,20.0,1.0,0.0,-1.0,20.0,35.0,0,2,2,3,30,1,3,2
13174,2.0,6.0,0.0,84.0,94.0,1.0,-2.0,0.0,94.0,84.0,1.0,0.0,2.5,84.0,74.0,2.0,2.0,-2.0,74.0,84.0,2.0,-0.5,0.5,104.0,64.0,2.0,0.0,-2.0,64.0,94.0,1.0,-3.0,0.0,84.0,74.0,1.0,0.0,4.0,94.0,64.0,1.0,-1.5,2.0,104.0,84.0,2.0,3.0,0.0,64.0,84.0,1.0,0.0,-2.0,84.0,104.0,0,1,4,2,84,2,1,7
13176,1.0,0.0,-2.0,70.0,90.0,1.0,-2.0,0.0,80.0,70.0,1.0,0.0,2.5,70.0,60.0,2.0,3.0,0.0,50.0,70.0,2.0,-0.5,0.5,90.0,50.0,1.0,0.0,-2.0,50.0,80.0,1.0,-3.0,0.0,70.0,60.0,2.0,2.0,-2.0,60.0,70.0,1.0,0.0,4.0,80.0,50.0,2.0,-1.5,2.0,90.0,70.0,2.0,6.0,0.0,70.0,80.0,0,2,2,3,70,2,1,5
13177,2.0,3.0,0.0,45.0,50.0,2.0,-0.75,1.0,55.0,45.0,1.0,0.0,2.0,50.0,35.0,2.0,1.0,-1.0,40.0,45.0,2.0,-1.5,0.0,45.0,40.0,2.0,-0.25,0.25,55.0,35.0,2.0,1.5,0.0,35.0,45.0,1.0,0.0,1.25,45.0,40.0,2.0,-1.0,0.0,50.0,45.0,1.0,0.0,-1.0,35.0,50.0,1.0,0.0,-1.0,45.0,55.0,0,2,2,3,45,1,2,7
13179,2.0,6.0,0.0,65.0,75.0,2.0,2.0,-2.0,55.0,65.0,1.0,-3.0,0.0,65.0,55.0,1.0,0.0,-2.0,45.0,75.0,1.0,0.0,4.0,75.0,45.0,2.0,3.0,0.0,45.0,65.0,1.0,0.0,2.5,65.0,55.0,2.0,-2.0,0.0,75.0,65.0,1.0,0.0,-2.0,65.0,85.0,2.0,-0.5,0.5,85.0,45.0,2.0,-1.5,2.0,85.0,65.0,0,1,2,3,65,2,2,7
13181,1.0,0.0,-1.0,30.0,40.0,1.0,-1.0,0.0,35.0,30.0,1.0,0.0,1.25,30.0,25.0,2.0,1.5,0.0,20.0,30.0,2.0,-0.25,0.25,40.0,20.0,2.0,0.0,-1.0,20.0,35.0,1.0,-1.5,0.0,30.0,25.0,2.0,1.0,-1.0,25.0,30.0,1.0,0.0,2.0,35.0,20.0,2.0,3.0,0.0,30.0,35.0,2.0,-0.75,1.0,40.0,30.0,0,2,1,2,30,1,2,5
13182,2.0,-1.5,0.0,30.0,25.0,2.0,3.0,0.0,30.0,35.0,2.0,-0.75,1.0,40.0,30.0,1.0,0.0,2.0,35.0,20.0,2.0,1.0,-1.0,25.0,30.0,1.0,0.0,-1.0,30.0,40.0,2.0,-1.0,0.0,35.0,30.0,1.0,0.0,1.25,30.0,25.0,2.0,1.5,0.0,20.0,30.0,2.0,-0.25,0.25,40.0,20.0,1.0,0.0,-1.0,20.0,35.0,0,1,2,3,30,1,1,1
13401,1.0,0.0,-2.0,55.0,85.0,2.0,-1.5,2.0,95.0,75.0,1.0,0.0,-2.0,75.0,95.0,2.0,-2.0,0.0,85.0,75.0,2.0,0.0,2.5,75.0,65.0,2.0,3.0,0.0,55.0,75.0,2.0,-0.5,0.5,95.0,55.0,1.0,-3.0,0.0,75.0,65.0,2.0,2.0,-2.0,65.0,75.0,1.0,0.0,4.0,85.0,55.0,2.0,6.0,0.0,75.0,85.0,0,2,2,1,75,2,3,5
13402,2.0,1.5,0.0,20.0,30.0,1.0,3.0,0.0,30.0,35.0,2.0,-0.75,1.0,40.0,30.0,2.0,0.0,2.0,35.0,20.0,1.0,1.0,-1.0,25.0,30.0,2.0,-1.5,0.0,30.0,25.0,1.0,0.0,-1.0,20.0,35.0,1.0,0.0,-1.0,30.0,40.0,2.0,-1.0,0.0,35.0,30.0,1.0,0.0,1.25,30.0,25.0,2.0,-0.25,0.25,40.0,20.0,0,1,3,1,30,1,2,8
13407,2.0,9.0,0.0,105.0,120.0,2.0,3.0,-3.0,90.0,105.0,1.0,0.0,6.0,120.0,75.0,1.0,-2.25,3.0,135.0,105.0,1.0,-4.5,0.0,105.0,90.0,1.0,0.0,-3.0,105.0,135.0,2.0,-0.75,0.75,135.0,75.0,1.0,0.0,-3.0,75.0,120.0,2.0,-3.0,0.0,120.0,105.0,1.0,0.0,3.75,105.0,90.0,2.0,4.5,0.0,75.0,105.0,0,1,4,1,105,3,1,6
13408,1.0,0.0,-1.0,25.0,35.0,2.0,-1.0,0.0,30.0,25.0,2.0,3.0,0.0,25.0,30.0,2.0,-0.25,0.25,35.0,15.0,1.0,0.0,-1.0,15.0,30.0,2.0,-1.5,0.0,25.0,20.0,1.0,1.0,-1.0,20.0,25.0,2.0,0.0,2.0,30.0,15.0,2.0,-0.75,1.0,35.0,25.0,1.0,1.5,0.0,15.0,25.0,2.0,0.0,1.25,25.0,20.0,0,1,3,1,25,1,1,8
13410,1.0,-0.75,1.0,25.0,15.0,2.0,3.0,0.0,15.0,20.0,2.0,-1.5,0.0,15.0,10.0,2.0,-1.0,0.0,20.0,15.0,1.0,0.0,1.25,15.0,10.0,2.0,1.5,0.0,5.0,15.0,1.0,0.0,-1.0,5.0,20.0,2.0,1.0,-1.0,10.0,15.0,1.0,0.0,-1.0,15.0,25.0,2.0,-0.25,0.25,25.0,5.0,1.0,0.0,2.0,20.0,5.0,0,1,2,1,15,1,2,7
13411,1.0,0.0,-4.0,125.0,185.0,2.0,-1.0,1.0,205.0,125.0,2.0,6.0,0.0,125.0,165.0,1.0,0.0,5.0,165.0,145.0,2.0,-4.0,0.0,185.0,165.0,1.0,0.0,-4.0,165.0,205.0,2.0,0.0,8.0,185.0,125.0,2.0,-3.0,4.0,205.0,165.0,1.0,12.0,0.0,165.0,185.0,2.0,4.0,-4.0,145.0,165.0,1.0,-6.0,0.0,165.0,145.0,0,1,3,1,165,4,3,6
13414,2.0,0.0,4.0,70.0,40.0,2.0,-1.5,2.0,80.0,60.0,1.0,0.0,-2.0,60.0,80.0,2.0,-2.0,0.0,70.0,60.0,2.0,0.0,2.5,60.0,50.0,1.0,0.0,-2.0,40.0,70.0,2.0,-0.5,0.5,80.0,40.0,1.0,6.0,0.0,60.0,70.0,2.0,-3.0,0.0,60.0,50.0,1.0,2.0,-2.0,50.0,60.0,1.0,3.0,0.0,40.0,60.0,0,1,2,1,60,2,2,8
13415,2.0,-1.0,0.0,25.0,20.0,2.0,0.0,1.25,20.0,15.0,2.0,-0.25,0.25,30.0,10.0,1.0,0.0,-1.0,10.0,25.0,2.0,-1.5,0.0,20.0,15.0,1.0,1.0,-1.0,15.0,20.0,1.0,0.0,2.0,25.0,10.0,1.0,0.0,-1.0,20.0,30.0,1.0,1.5,0.0,10.0,20.0,2.0,3.0,0.0,20.0,25.0,2.0,-0.75,1.0,30.0,20.0,0,2,2,1,20,1,2,4
13424,1.0,0.0,-1.0,35.0,45.0,2.0,-1.0,0.0,40.0,35.0,1.0,0.0,1.25,35.0,30.0,2.0,1.5,0.0,25.0,35.0,2.0,-0.25,0.25,45.0,25.0,1.0,0.0,-1.0,25.0,40.0,1.0,-1.5,0.0,35.0,30.0,2.0,1.0,-1.0,30.0,35.0,2.0,0.0,2.0,40.0,25.0,2.0,-0.75,1.0,45.0,35.0,2.0,3.0,0.0,35.0,40.0,0,2,3,1,35,1,1,6
13426,1.0,3.0,0.0,20.0,25.0,1.0,0.0,1.25,20.0,15.0,2.0,1.5,0.0,10.0,20.0,2.0,-0.25,0.25,30.0,10.0,1.0,0.0,-1.0,10.0,25.0,2.0,-1.5,0.0,20.0,15.0,2.0,1.0,-1.0,15.0,20.0,2.0,0.0,2.0,25.0,10.0,2.0,-0.75,1.0,30.0,20.0,2.0,-1.0,0.0,25.0,20.0,1.0,0.0,-1.0,20.0,30.0,0,1,3,1,20,1,1,5
13433,2.0,-1.5,2.0,85.0,65.0,1.0,2.0,-2.0,55.0,65.0,2.0,0.0,4.0,75.0,45.0,1.0,0.0,-2.0,45.0,75.0,1.0,0.0,-2.0,65.0,85.0,2.0,-2.0,0.0,75.0,65.0,2.0,0.0,2.5,65.0,55.0,1.0,6.0,0.0,65.0,75.0,1.0,-3.0,0.0,65.0,55.0,2.0,-0.5,0.5,85.0,45.0,1.0,3.0,0.0,45.0,65.0,0,2,3,1,65,2,1,8
13434,1.0,0.0,-1.0,30.0,45.0,2.0,-1.5,0.0,40.0,35.0,1.0,1.0,-1.0,35.0,40.0,2.0,0.0,2.0,45.0,30.0,2.0,-0.75,1.0,50.0,40.0,1.0,0.0,-1.0,40.0,50.0,2.0,-1.0,0.0,45.0,40.0,2.0,3.0,0.0,40.0,45.0,1.0,1.5,0.0,30.0,40.0,2.0,-0.25,0.25,50.0,30.0,2.0,0.0,1.25,40.0,35.0,0,1,3,1,40,1,1,8
13436,1.0,1.0,-1.0,25.0,30.0,2.0,1.5,0.0,20.0,30.0,2.0,0.0,2.0,35.0,20.0,2.0,-0.75,1.0,40.0,30.0,1.0,3.0,0.0,30.0,35.0,2.0,0.0,1.25,30.0,25.0,2.0,-1.0,0.0,35.0,30.0,1.0,0.0,-1.0,30.0,40.0,1.0,0.0,-1.0,20.0,35.0,2.0,-1.5,0.0,30.0,25.0,2.0,-0.25,0.25,40.0,20.0,0,1,3,1,30,1,1,6
13437,2.0,0.0,-1.0,40.0,50.0,2.0,-1.0,0.0,45.0,40.0,1.0,0.0,1.25,40.0,35.0,1.0,1.5,0.0,30.0,40.0,2.0,-0.25,0.25,50.0,30.0,1.0,0.0,-1.0,30.0,45.0,2.0,-1.5,0.0,40.0,35.0,2.0,1.0,-1.0,35.0,40.0,1.0,0.0,2.0,45.0,30.0,2.0,3.0,0.0,40.0,45.0,2.0,-0.75,1.0,50.0,40.0,0,1,3,1,40,1,1,8
13439,1.0,0.0,2.5,90.0,80.0,2.0,6.0,0.0,90.0,100.0,2.0,-1.5,2.0,110.0,90.0,2.0,0.0,4.0,100.0,70.0,2.0,2.0,-2.0,80.0,90.0,2.0,-3.0,0.0,90.0,80.0,1.0,0.0,-2.0,70.0,100.0,1.0,0.0,-2.0,90.0,110.0,2.0,-2.0,0.0,100.0,90.0,2.0,-0.5,0.5,110.0,70.0,1.0,3.0,0.0,70.0,90.0,0,1,3,1,90,2,2,7
13440,2.0,1.0,-1.0,30.0,35.0,2.0,3.0,0.0,35.0,40.0,2.0,-0.75,1.0,45.0,35.0,1.0,0.0,2.0,40.0,25.0,1.0,-1.0,0.0,40.0,35.0,1.0,0.0,-1.0,25.0,40.0,1.0,-1.5,0.0,35.0,30.0,2.0,-0.25,0.25,45.0,25.0,1.0,0.0,1.25,35.0,30.0,2.0,1.5,0.0,25.0,35.0,1.0,0.0,-1.0,35.0,45.0,0,1,3,1,35,1,1,8
13443,1.0,1.0,-1.0,30.0,35.0,1.0,0.0,-1.0,35.0,45.0,2.0,-1.0,0.0,40.0,35.0,2.0,0.0,1.25,35.0,30.0,1.0,1.5,0.0,25.0,35.0,2.0,-0.25,0.25,45.0,25.0,1.0,0.0,-1.0,25.0,40.0,2.0,-1.5,0.0,35.0,30.0,2.0,0.0,2.0,40.0,25.0,2.0,-0.75,1.0,45.0,35.0,1.0,3.0,0.0,35.0,40.0,0,1,3,1,35,1,2,6
13444,2.0,-1.5,2.0,75.0,55.0,1.0,0.0,2.5,55.0,45.0,2.0,0.0,4.0,65.0,35.0,2.0,6.0,0.0,55.0,65.0,1.0,2.0,-2.0,45.0,55.0,1.0,0.0,-2.0,55.0,75.0,1.0,0.0,-2.0,35.0,65.0,2.0,-0.5,0.5,75.0,35.0,1.0,3.0,0.0,35.0,55.0,2.0,-2.0,0.0,65.0,55.0,2.0,-3.0,0.0,55.0,45.0,0,2,3,1,55,2,1,8
13445,2.0,1.0,-1.0,40.0,45.0,1.0,-1.5,0.0,45.0,40.0,2.0,3.0,0.0,45.0,50.0,1.0,0.0,-1.0,35.0,50.0,1.0,0.0,2.0,50.0,35.0,2.0,1.5,0.0,35.0,45.0,1.0,0.0,1.25,45.0,40.0,1.0,-1.0,0.0,50.0,45.0,1.0,-0.75,1.0,55.0,45.0,2.0,-0.25,0.25,55.0,35.0,1.0,0.0,-1.0,45.0,55.0,0,1,2,1,45,1,1,6
