ID	CHOICE	STORES1	TRANSPORT1	CITY1	NOISE1	GREEN1	FOREIGN1	STORES2	TRANSPORT2	CITY2	NOISE2	GREEN2	FOREIGN2	STORES3	TRANSPORT3	CITY3	NOISE3	GREEN3	FOREIGN3	AGE_2	AGE_3	WOMAN_1	HOMEOWNER_1	CAROWNER_1	RESPCITY_2	RESPCITY_3	RESPCITY_4	JOB_1	NONWESTERN_1	WESTERN_1	draw	train_set	test_set
7606	3	5	15	1	4	4	0.2	10	2	2	1	1	0.3	15	5	4	2	2	0.4	0	1	0	0	1	0	1	0	1	0	0	0.31340641747683295	True	False
7606	3	15	2	2	3	2	0.2	2	5	4	4	3	0.3	5	10	5	1	4	0.4	0	1	0	0	1	0	1	0	1	0	0	0.31340641747683295	True	False
7606	2	10	2	5	1	1	0.3	15	5	1	2	2	0.4	2	10	2	3	3	0.1	0	1	0	0	1	0	1	0	1	0	0	0.31340641747683295	True	False
7608	2	2	15	5	3	1	0.2	5	2	1	4	2	0.3	10	5	2	1	3	0.4	1	0	1	0	1	0	0	0	1	0	0	0.7096455126301117	True	False
7608	2	2	2	2	4	3	0.4	5	5	4	1	4	0.1	10	10	5	2	1	0.2	1	0	1	0	1	0	0	0	1	0	0	0.7096455126301117	True	False
7608	2	10	2	4	4	3	0.2	15	5	5	1	4	0.3	2	10	1	2	1	0.4	1	0	1	0	1	0	0	0	1	0	0	0.7096455126301117	True	False
7608	3	2	5	5	2	2	0.2	5	10	1	3	3	0.3	10	15	2	4	4	0.4	1	0	1	0	1	0	0	0	1	0	0	0.7096455126301117	True	False
7609	1	15	10	2	2	1	0.2	2	15	4	3	2	0.3	5	2	5	4	3	0.4	1	0	1	1	1	0	1	0	0	0	0	0.8192309383945042	False	True
7609	3	15	2	1	2	4	0.3	2	5	2	3	1	0.4	5	10	4	4	2	0.1	1	0	1	1	1	0	1	0	0	0	0	0.8192309383945042	False	True
7609	3	2	10	2	1	4	0.4	5	15	4	2	1	0.1	10	2	5	3	2	0.2	1	0	1	1	1	0	1	0	0	0	0	0.8192309383945042	False	True
7609	3	5	10	4	2	1	0.4	10	15	5	3	2	0.1	15	2	1	4	3	0.2	1	0	1	1	1	0	1	0	0	0	0	0.8192309383945042	False	True
7611	1	2	2	1	1	1	0.1	5	5	2	2	2	0.2	10	10	4	3	3	0.3	0	1	0	0	1	1	0	0	1	0	0	0.12426796874985935	True	False
7611	1	5	10	5	3	3	0.1	10	15	1	4	4	0.2	15	2	2	1	1	0.3	0	1	0	0	1	1	0	0	1	0	0	0.12426796874985935	True	False
7611	1	2	5	4	3	4	0.3	5	10	5	4	1	0.4	10	15	1	1	2	0.1	0	1	0	0	1	1	0	0	1	0	0	0.12426796874985935	True	False
7611	3	10	15	2	2	3	0.1	15	2	4	3	4	0.2	2	5	5	4	1	0.3	0	1	0	0	1	1	0	0	1	0	0	0.12426796874985935	True	False
7621	1	10	10	4	1	4	0.2	15	15	5	2	1	0.3	2	2	1	3	2	0.4	0	1	1	0	1	0	1	0	1	1	0	0.41444593189056667	True	False
7621	1	10	10	5	4	2	0.3	15	15	1	1	3	0.4	2	2	2	2	4	0.1	0	1	1	0	1	0	1	0	1	1	0	0.41444593189056667	True	False
7621	1	5	2	4	3	2	0.4	10	5	5	4	3	0.1	15	10	1	1	4	0.2	0	1	1	0	1	0	1	0	1	1	0	0.41444593189056667	True	False
7621	3	2	10	1	4	2	0.1	5	15	2	1	3	0.2	10	2	4	2	4	0.3	0	1	1	0	1	0	1	0	1	1	0	0.41444593189056667	True	False
7627	3	5	15	2	1	2	0.3	10	2	4	2	3	0.4	15	5	5	3	4	0.1	1	0	1	0	0	0	0	0	1	0	0	0.20658340667407016	True	False
7627	2	2	15	4	2	3	0.3	5	2	5	3	4	0.4	10	5	1	4	1	0.1	1	0	1	0	0	0	0	0	1	0	0	0.20658340667407016	True	False
7627	1	5	5	1	1	3	0.2	10	10	2	2	4	0.3	15	15	4	3	1	0.4	1	0	1	0	0	0	0	0	1	0	0	0.20658340667407016	True	False
7627	2	15	15	4	1	2	0.1	2	2	5	2	3	0.2	5	5	1	3	4	0.3	1	0	1	0	0	0	0	0	1	0	0	0.20658340667407016	True	False
7634	3	10	5	1	2	2	0.4	15	10	2	3	3	0.1	2	15	4	4	4	0.2	0	1	1	0	1	1	0	0	1	0	1	0.7465588976769763	True	False
7634	2	15	5	4	4	1	0.1	2	10	5	1	2	0.2	5	15	1	2	3	0.3	0	1	1	0	1	1	0	0	1	0	1	0.7465588976769763	True	False
7634	3	10	15	1	3	1	0.4	15	2	2	4	2	0.1	2	5	4	1	3	0.2	0	1	1	0	1	1	0	0	1	0	1	0.7465588976769763	True	False
7634	3	15	15	5	4	4	0.4	2	2	1	1	1	0.1	5	5	2	2	2	0.2	0	1	1	0	1	1	0	0	1	0	1	0.7465588976769763	True	False
7638	2	2	2	1	1	1	0.1	5	5	2	2	2	0.2	10	10	4	3	3	0.3	1	0	0	1	1	0	0	1	1	0	0	0.4059148274003379	True	False
7638	1	5	10	5	3	3	0.1	10	15	1	4	4	0.2	15	2	2	1	1	0.3	1	0	0	1	1	0	0	1	1	0	0	0.4059148274003379	True	False
7638	1	2	5	4	3	4	0.3	5	10	5	4	1	0.4	10	15	1	1	2	0.1	1	0	0	1	1	0	0	1	1	0	0	0.4059148274003379	True	False
7638	2	10	15	2	2	3	0.1	15	2	4	3	4	0.2	2	5	5	4	1	0.3	1	0	0	1	1	0	0	1	1	0	0	0.4059148274003379	True	False
7639	2	15	10	2	2	1	0.2	2	15	4	3	2	0.3	5	2	5	4	3	0.4	0	1	0	1	1	0	1	0	1	0	0	0.0001359421472076905	True	False
7639	1	15	2	1	2	4	0.3	2	5	2	3	1	0.4	5	10	4	4	2	0.1	0	1	0	1	1	0	1	0	1	0	0	0.0001359421472076905	True	False
7639	1	2	10	2	1	4	0.4	5	15	4	2	1	0.1	10	2	5	3	2	0.2	0	1	0	1	1	0	1	0	1	0	0	0.0001359421472076905	True	False
7639	3	5	10	4	2	1	0.4	10	15	5	3	2	0.1	15	2	1	4	3	0.2	0	1	0	1	1	0	1	0	1	0	0	0.0001359421472076905	True	False
7640	2	5	15	2	1	2	0.3	10	2	4	2	3	0.4	15	5	5	3	4	0.1	0	1	1	0	0	0	1	0	1	0	1	0.26263366321214854	True	False
7640	2	2	15	4	2	3	0.3	5	2	5	3	4	0.4	10	5	1	4	1	0.1	0	1	1	0	0	0	1	0	1	0	1	0.26263366321214854	True	False
7640	1	5	5	1	1	3	0.2	10	10	2	2	4	0.3	15	15	4	3	1	0.4	0	1	1	0	0	0	1	0	1	0	1	0.26263366321214854	True	False
7640	2	15	15	4	1	2	0.1	2	2	5	2	3	0.2	5	5	1	3	4	0.3	0	1	1	0	0	0	1	0	1	0	1	0.26263366321214854	True	False
7643	2	2	2	1	1	1	0.1	5	5	2	2	2	0.2	10	10	4	3	3	0.3	0	1	1	1	1	0	0	0	0	0	0	0.20330244981612344	True	False
7643	3	5	10	5	3	3	0.1	10	15	1	4	4	0.2	15	2	2	1	1	0.3	0	1	1	1	1	0	0	0	0	0	0	0.20330244981612344	True	False
7643	1	2	5	4	3	4	0.3	5	10	5	4	1	0.4	10	15	1	1	2	0.1	0	1	1	1	1	0	0	0	0	0	0	0.20330244981612344	True	False
7643	2	10	15	2	2	3	0.1	15	2	4	3	4	0.2	2	5	5	4	1	0.3	0	1	1	1	1	0	0	0	0	0	0	0.20330244981612344	True	False
7645	1	15	10	2	2	1	0.2	2	15	4	3	2	0.3	5	2	5	4	3	0.4	0	1	1	1	1	0	1	0	1	0	0	0.07476824789935055	True	False
7645	1	15	2	1	2	4	0.3	2	5	2	3	1	0.4	5	10	4	4	2	0.1	0	1	1	1	1	0	1	0	1	0	0	0.07476824789935055	True	False
7645	1	2	10	2	1	4	0.4	5	15	4	2	1	0.1	10	2	5	3	2	0.2	0	1	1	1	1	0	1	0	1	0	0	0.07476824789935055	True	False
7645	1	5	10	4	2	1	0.4	10	15	5	3	2	0.1	15	2	1	4	3	0.2	0	1	1	1	1	0	1	0	1	0	0	0.07476824789935055	True	False
7647	1	2	2	1	1	1	0.1	5	5	2	2	2	0.2	10	10	4	3	3	0.3	1	0	0	0	0	0	0	1	1	1	0	0.5308171869515643	True	False
7647	3	5	10	5	3	3	0.1	10	15	1	4	4	0.2	15	2	2	1	1	0.3	1	0	0	0	0	0	0	1	1	1	0	0.5308171869515643	True	False
7647	1	2	5	4	3	4	0.3	5	10	5	4	1	0.4	10	15	1	1	2	0.1	1	0	0	0	0	0	0	1	1	1	0	0.5308171869515643	True	False
7647	1	10	15	2	2	3	0.1	15	2	4	3	4	0.2	2	5	5	4	1	0.3	1	0	0	0	0	0	0	1	1	1	0	0.5308171869515643	True	False
7649	3	2	2	1	1	1	0.1	5	5	2	2	2	0.2	10	10	4	3	3	0.3	1	0	0	0	1	1	0	0	1	0	0	0.3369448496743611	True	False
7649	1	5	10	5	3	3	0.1	10	15	1	4	4	0.2	15	2	2	1	1	0.3	1	0	0	0	1	1	0	0	1	0	0	0.3369448496743611	True	False
7649	3	2	5	4	3	4	0.3	5	10	5	4	1	0.4	10	15	1	1	2	0.1	1	0	0	0	1	1	0	0	1	0	0	0.3369448496743611	True	False
7649	1	10	15	2	2	3	0.1	15	2	4	3	4	0.2	2	5	5	4	1	0.3	1	0	0	0	1	1	0	0	1	0	0	0.3369448496743611	True	False
7652	2	2	2	1	1	1	0.1	5	5	2	2	2	0.2	10	10	4	3	3	0.3	1	0	1	0	1	0	0	0	1	0	0	0.21893139907263715	True	False
7652	1	5	10	5	3	3	0.1	10	15	1	4	4	0.2	15	2	2	1	1	0.3	1	0	1	0	1	0	0	0	1	0	0	0.21893139907263715	True	False
7652	1	2	5	4	3	4	0.3	5	10	5	4	1	0.4	10	15	1	1	2	0.1	1	0	1	0	1	0	0	0	1	0	0	0.21893139907263715	True	False
7652	2	10	15	2	2	3	0.1	15	2	4	3	4	0.2	2	5	5	4	1	0.3	1	0	1	0	1	0	0	0	1	0	0	0.21893139907263715	True	False
7653	3	15	10	1	3	3	0.3	2	15	2	4	4	0.4	5	2	4	1	1	0.1	0	0	1	0	1	0	0	1	0	0	0	0.9366664989863749	False	True
7653	1	10	5	2	3	4	0.1	15	10	4	4	1	0.2	2	15	5	1	2	0.3	0	0	1	0	1	0	0	1	0	0	0	0.9366664989863749	False	True
7653	2	5	2	5	2	4	0.1	10	5	1	3	1	0.2	15	10	2	4	2	0.3	0	0	1	0	1	0	0	1	0	0	0	0.9366664989863749	False	True
7653	1	5	5	2	4	1	0.3	10	10	4	1	2	0.4	15	15	5	2	3	0.1	0	0	1	0	1	0	0	1	0	0	0	0.9366664989863749	False	True
7655	3	2	15	5	3	1	0.2	5	2	1	4	2	0.3	10	5	2	1	3	0.4	1	0	1	0	0	0	0	0	1	0	0	0.32377812705401343	True	False
7655	2	2	2	2	4	3	0.4	5	5	4	1	4	0.1	10	10	5	2	1	0.2	1	0	1	0	0	0	0	0	1	0	0	0.32377812705401343	True	False
7655	2	10	2	4	4	3	0.2	15	5	5	1	4	0.3	2	10	1	2	1	0.4	1	0	1	0	0	0	0	0	1	0	0	0.32377812705401343	True	False
7655	1	2	5	5	2	2	0.2	5	10	1	3	3	0.3	10	15	2	4	4	0.4	1	0	1	0	0	0	0	0	1	0	0	0.32377812705401343	True	False
7658	2	2	15	5	3	1	0.2	5	2	1	4	2	0.3	10	5	2	1	3	0.4	1	0	1	0	1	0	1	0	1	0	0	0.12770258039909888	True	False
7658	2	2	2	2	4	3	0.4	5	5	4	1	4	0.1	10	10	5	2	1	0.2	1	0	1	0	1	0	1	0	1	0	0	0.12770258039909888	True	False
7658	2	10	2	4	4	3	0.2	15	5	5	1	4	0.3	2	10	1	2	1	0.4	1	0	1	0	1	0	1	0	1	0	0	0.12770258039909888	True	False
7658	1	2	5	5	2	2	0.2	5	10	1	3	3	0.3	10	15	2	4	4	0.4	1	0	1	0	1	0	1	0	1	0	0	0.12770258039909888	True	False
7662	1	15	10	2	2	1	0.2	2	15	4	3	2	0.3	5	2	5	4	3	0.4	1	0	1	0	1	1	0	0	1	0	0	0.5231783210276305	True	False
7662	3	15	2	1	2	4	0.3	2	5	2	3	1	0.4	5	10	4	4	2	0.1	1	0	1	0	1	1	0	0	1	0	0	0.5231783210276305	True	False
7662	1	2	10	2	1	4	0.4	5	15	4	2	1	0.1	10	2	5	3	2	0.2	1	0	1	0	1	1	0	0	1	0	0	0.5231783210276305	True	False
7662	1	5	10	4	2	1	0.4	10	15	5	3	2	0.1	15	2	1	4	3	0.2	1	0	1	0	1	1	0	0	1	0	0	0.5231783210276305	True	False
7664	1	15	10	1	3	3	0.3	2	15	2	4	4	0.4	5	2	4	1	1	0.1	0	1	0	0	1	0	1	0	1	0	0	0.8923361615879164	False	True
7664	1	10	5	2	3	4	0.1	15	10	4	4	1	0.2	2	15	5	1	2	0.3	0	1	0	0	1	0	1	0	1	0	0	0.8923361615879164	False	True
7664	1	5	2	5	2	4	0.1	10	5	1	3	1	0.2	15	10	2	4	2	0.3	0	1	0	0	1	0	1	0	1	0	0	0.8923361615879164	False	True
7664	2	5	5	2	4	1	0.3	10	10	4	1	2	0.4	15	15	5	2	3	0.1	0	1	0	0	1	0	1	0	1	0	0	0.8923361615879164	False	True
7673	2	15	5	5	1	3	0.4	2	10	1	2	4	0.1	5	15	2	3	1	0.2	1	0	1	0	1	0	1	0	1	0	0	0.7779578258276425	True	False
7673	1	5	15	1	4	4	0.2	10	2	2	1	1	0.3	15	5	4	2	2	0.4	1	0	1	0	1	0	1	0	1	0	0	0.7779578258276425	True	False
7673	3	15	2	2	3	2	0.2	2	5	4	4	3	0.3	5	10	5	1	4	0.4	1	0	1	0	1	0	1	0	1	0	0	0.7779578258276425	True	False
7673	3	10	2	5	1	1	0.3	15	5	1	2	2	0.4	2	10	2	3	3	0.1	1	0	1	0	1	0	1	0	1	0	0	0.7779578258276425	True	False
7684	2	10	5	1	2	2	0.4	15	10	2	3	3	0.1	2	15	4	4	4	0.2	0	0	0	0	1	0	0	0	1	0	0	0.14818921619256187	True	False
7684	2	15	5	4	4	1	0.1	2	10	5	1	2	0.2	5	15	1	2	3	0.3	0	0	0	0	1	0	0	0	1	0	0	0.14818921619256187	True	False
7684	3	10	15	1	3	1	0.4	15	2	2	4	2	0.1	2	5	4	1	3	0.2	0	0	0	0	1	0	0	0	1	0	0	0.14818921619256187	True	False
7684	3	15	15	5	4	4	0.4	2	2	1	1	1	0.1	5	5	2	2	2	0.2	0	0	0	0	1	0	0	0	1	0	0	0.14818921619256187	True	False
7688	3	15	10	1	3	3	0.3	2	15	2	4	4	0.4	5	2	4	1	1	0.1	0	0	0	1	1	0	0	0	1	0	0	0.2989805351641194	True	False
7688	1	10	5	2	3	4	0.1	15	10	4	4	1	0.2	2	15	5	1	2	0.3	0	0	0	1	1	0	0	0	1	0	0	0.2989805351641194	True	False
7688	1	5	2	5	2	4	0.1	10	5	1	3	1	0.2	15	10	2	4	2	0.3	0	0	0	1	1	0	0	0	1	0	0	0.2989805351641194	True	False
7688	3	5	5	2	4	1	0.3	10	10	4	1	2	0.4	15	15	5	2	3	0.1	0	0	0	1	1	0	0	0	1	0	0	0.2989805351641194	True	False
7689	1	10	5	1	2	2	0.4	15	10	2	3	3	0.1	2	15	4	4	4	0.2	1	0	1	0	1	0	0	1	1	1	0	0.2371686363212292	True	False
7689	3	15	5	4	4	1	0.1	2	10	5	1	2	0.2	5	15	1	2	3	0.3	1	0	1	0	1	0	0	1	1	1	0	0.2371686363212292	True	False
7689	1	10	15	1	3	1	0.4	15	2	2	4	2	0.1	2	5	4	1	3	0.2	1	0	1	0	1	0	0	1	1	1	0	0.2371686363212292	True	False
7689	3	15	15	5	4	4	0.4	2	2	1	1	1	0.1	5	5	2	2	2	0.2	1	0	1	0	1	0	0	1	1	1	0	0.2371686363212292	True	False
7693	2	15	5	5	1	3	0.4	2	10	1	2	4	0.1	5	15	2	3	1	0.2	1	0	1	0	0	0	0	1	1	0	0	0.927635995532156	False	True
7693	3	5	15	1	4	4	0.2	10	2	2	1	1	0.3	15	5	4	2	2	0.4	1	0	1	0	0	0	0	1	1	0	0	0.927635995532156	False	True
7693	1	15	2	2	3	2	0.2	2	5	4	4	3	0.3	5	10	5	1	4	0.4	1	0	1	0	0	0	0	1	1	0	0	0.927635995532156	False	True
7693	3	10	2	5	1	1	0.3	15	5	1	2	2	0.4	2	10	2	3	3	0.1	1	0	1	0	0	0	0	1	1	0	0	0.927635995532156	False	True
7696	2	15	5	5	1	3	0.4	2	10	1	2	4	0.1	5	15	2	3	1	0.2	1	0	0	0	0	0	0	1	1	0	1	0.2792867445575382	True	False
7696	2	5	15	1	4	4	0.2	10	2	2	1	1	0.3	15	5	4	2	2	0.4	1	0	0	0	0	0	0	1	1	0	1	0.2792867445575382	True	False
7696	2	15	2	2	3	2	0.2	2	5	4	4	3	0.3	5	10	5	1	4	0.4	1	0	0	0	0	0	0	1	1	0	1	0.2792867445575382	True	False
7696	3	10	2	5	1	1	0.3	15	5	1	2	2	0.4	2	10	2	3	3	0.1	1	0	0	0	0	0	0	1	1	0	1	0.2792867445575382	True	False
7699	1	10	10	4	1	4	0.2	15	15	5	2	1	0.3	2	2	1	3	2	0.4	0	1	0	0	1	0	1	0	1	0	0	0.1693817929421877	True	False
7699	3	10	10	5	4	2	0.3	15	15	1	1	3	0.4	2	2	2	2	4	0.1	0	1	0	0	1	0	1	0	1	0	0	0.1693817929421877	True	False
7699	3	5	2	4	3	2	0.4	10	5	5	4	3	0.1	15	10	1	1	4	0.2	0	1	0	0	1	0	1	0	1	0	0	0.1693817929421877	True	False
7699	3	2	10	1	4	2	0.1	5	15	2	1	3	0.2	10	2	4	2	4	0.3	0	1	0	0	1	0	1	0	1	0	0	0.1693817929421877	True	False
7702	1	10	10	4	1	4	0.2	15	15	5	2	1	0.3	2	2	1	3	2	0.4	1	0	1	0	1	0	0	0	1	1	0	0.45511715941271125	True	False
7702	3	10	10	5	4	2	0.3	15	15	1	1	3	0.4	2	2	2	2	4	0.1	1	0	1	0	1	0	0	0	1	1	0	0.45511715941271125	True	False
7702	3	5	2	4	3	2	0.4	10	5	5	4	3	0.1	15	10	1	1	4	0.2	1	0	1	0	1	0	0	0	1	1	0	0.45511715941271125	True	False
7702	3	2	10	1	4	2	0.1	5	15	2	1	3	0.2	10	2	4	2	4	0.3	1	0	1	0	1	0	0	0	1	1	0	0.45511715941271125	True	False
7703	3	10	10	4	1	4	0.2	15	15	5	2	1	0.3	2	2	1	3	2	0.4	1	0	0	1	1	0	0	1	0	0	0	0.6117810780768902	True	False
7703	3	10	10	5	4	2	0.3	15	15	1	1	3	0.4	2	2	2	2	4	0.1	1	0	0	1	1	0	0	1	0	0	0	0.6117810780768902	True	False
7703	2	5	2	4	3	2	0.4	10	5	5	4	3	0.1	15	10	1	1	4	0.2	1	0	0	1	1	0	0	1	0	0	0	0.6117810780768902	True	False
7703	3	2	10	1	4	2	0.1	5	15	2	1	3	0.2	10	2	4	2	4	0.3	1	0	0	1	1	0	0	1	0	0	0	0.6117810780768902	True	False
7704	1	15	10	2	2	1	0.2	2	15	4	3	2	0.3	5	2	5	4	3	0.4	1	0	1	1	1	0	1	0	1	0	0	0.15851223109706958	True	False
7704	1	15	2	1	2	4	0.3	2	5	2	3	1	0.4	5	10	4	4	2	0.1	1	0	1	1	1	0	1	0	1	0	0	0.15851223109706958	True	False
7704	1	2	10	2	1	4	0.4	5	15	4	2	1	0.1	10	2	5	3	2	0.2	1	0	1	1	1	0	1	0	1	0	0	0.15851223109706958	True	False
7704	3	5	10	4	2	1	0.4	10	15	5	3	2	0.1	15	2	1	4	3	0.2	1	0	1	1	1	0	1	0	1	0	0	0.15851223109706958	True	False
7705	1	15	10	1	3	3	0.3	2	15	2	4	4	0.4	5	2	4	1	1	0.1	1	0	1	0	0	0	0	1	0	0	0	0.024510605256616524	True	False
7705	1	10	5	2	3	4	0.1	15	10	4	4	1	0.2	2	15	5	1	2	0.3	1	0	1	0	0	0	0	1	0	0	0	0.024510605256616524	True	False
7705	1	5	2	5	2	4	0.1	10	5	1	3	1	0.2	15	10	2	4	2	0.3	1	0	1	0	0	0	0	1	0	0	0	0.024510605256616524	True	False
7705	1	5	5	2	4	1	0.3	10	10	4	1	2	0.4	15	15	5	2	3	0.1	1	0	1	0	0	0	0	1	0	0	0	0.024510605256616524	True	False
7708	1	2	15	5	3	1	0.2	5	2	1	4	2	0.3	10	5	2	1	3	0.4	0	1	0	0	1	0	0	0	1	0	0	0.09476501618706412	True	False
7708	2	2	2	2	4	3	0.4	5	5	4	1	4	0.1	10	10	5	2	1	0.2	0	1	0	0	1	0	0	0	1	0	0	0.09476501618706412	True	False
7708	2	10	2	4	4	3	0.2	15	5	5	1	4	0.3	2	10	1	2	1	0.4	0	1	0	0	1	0	0	0	1	0	0	0.09476501618706412	True	False
7708	2	2	5	5	2	2	0.2	5	10	1	3	3	0.3	10	15	2	4	4	0.4	0	1	0	0	1	0	0	0	1	0	0	0.09476501618706412	True	False
7712	3	15	10	2	2	1	0.2	2	15	4	3	2	0.3	5	2	5	4	3	0.4	1	0	0	0	0	0	0	1	1	0	0	0.6509477332157696	True	False
7712	1	15	2	1	2	4	0.3	2	5	2	3	1	0.4	5	10	4	4	2	0.1	1	0	0	0	0	0	0	1	1	0	0	0.6509477332157696	True	False
7712	1	2	10	2	1	4	0.4	5	15	4	2	1	0.1	10	2	5	3	2	0.2	1	0	0	0	0	0	0	1	1	0	0	0.6509477332157696	True	False
7712	3	5	10	4	2	1	0.4	10	15	5	3	2	0.1	15	2	1	4	3	0.2	1	0	0	0	0	0	0	1	1	0	0	0.6509477332157696	True	False
7717	2	2	2	1	1	1	0.1	5	5	2	2	2	0.2	10	10	4	3	3	0.3	1	0	1	0	0	0	1	0	1	0	0	0.16344835772824473	True	False
7717	1	5	10	5	3	3	0.1	10	15	1	4	4	0.2	15	2	2	1	1	0.3	1	0	1	0	0	0	1	0	1	0	0	0.16344835772824473	True	False
7717	1	2	5	4	3	4	0.3	5	10	5	4	1	0.4	10	15	1	1	2	0.1	1	0	1	0	0	0	1	0	1	0	0	0.16344835772824473	True	False
7717	2	10	15	2	2	3	0.1	15	2	4	3	4	0.2	2	5	5	4	1	0.3	1	0	1	0	0	0	1	0	1	0	0	0.16344835772824473	True	False
7725	2	15	10	1	3	3	0.3	2	15	2	4	4	0.4	5	2	4	1	1	0.1	1	0	0	0	0	0	0	1	1	0	0	0.2588434202250054	True	False
7725	3	10	5	2	3	4	0.1	15	10	4	4	1	0.2	2	15	5	1	2	0.3	1	0	0	0	0	0	0	1	1	0	0	0.2588434202250054	True	False
7725	1	5	2	5	2	4	0.1	10	5	1	3	1	0.2	15	10	2	4	2	0.3	1	0	0	0	0	0	0	1	1	0	0	0.2588434202250054	True	False
7725	2	5	5	2	4	1	0.3	10	10	4	1	2	0.4	15	15	5	2	3	0.1	1	0	0	0	0	0	0	1	1	0	0	0.2588434202250054	True	False
7731	3	10	10	4	1	4	0.2	15	15	5	2	1	0.3	2	2	1	3	2	0.4	1	0	1	0	0	0	0	1	1	1	0	0.6757187483764626	True	False
7731	3	10	10	5	4	2	0.3	15	15	1	1	3	0.4	2	2	2	2	4	0.1	1	0	1	0	0	0	0	1	1	1	0	0.6757187483764626	True	False
7731	3	5	2	4	3	2	0.4	10	5	5	4	3	0.1	15	10	1	1	4	0.2	1	0	1	0	0	0	0	1	1	1	0	0.6757187483764626	True	False
7731	1	2	10	1	4	2	0.1	5	15	2	1	3	0.2	10	2	4	2	4	0.3	1	0	1	0	0	0	0	1	1	1	0	0.6757187483764626	True	False
7732	1	2	2	1	1	1	0.1	5	5	2	2	2	0.2	10	10	4	3	3	0.3	1	0	0	0	0	0	1	0	1	0	0	0.8713621029370443	False	True
7732	2	5	10	5	3	3	0.1	10	15	1	4	4	0.2	15	2	2	1	1	0.3	1	0	0	0	0	0	1	0	1	0	0	0.8713621029370443	False	True
7732	3	2	5	4	3	4	0.3	5	10	5	4	1	0.4	10	15	1	1	2	0.1	1	0	0	0	0	0	1	0	1	0	0	0.8713621029370443	False	True
7732	1	10	15	2	2	3	0.1	15	2	4	3	4	0.2	2	5	5	4	1	0.3	1	0	0	0	0	0	1	0	1	0	0	0.8713621029370443	False	True
7734	1	10	10	4	1	4	0.2	15	15	5	2	1	0.3	2	2	1	3	2	0.4	1	0	1	0	0	0	0	0	1	0	0	0.9526717207817536	False	True
7734	3	10	10	5	4	2	0.3	15	15	1	1	3	0.4	2	2	2	2	4	0.1	1	0	1	0	0	0	0	0	1	0	0	0.9526717207817536	False	True
7734	3	5	2	4	3	2	0.4	10	5	5	4	3	0.1	15	10	1	1	4	0.2	1	0	1	0	0	0	0	0	1	0	0	0.9526717207817536	False	True
7734	2	2	10	1	4	2	0.1	5	15	2	1	3	0.2	10	2	4	2	4	0.3	1	0	1	0	0	0	0	0	1	0	0	0.9526717207817536	False	True
7735	3	2	15	5	3	1	0.2	5	2	1	4	2	0.3	10	5	2	1	3	0.4	1	0	0	1	1	0	0	1	1	0	0	0.38358279450476607	True	False
7735	2	2	2	2	4	3	0.4	5	5	4	1	4	0.1	10	10	5	2	1	0.2	1	0	0	1	1	0	0	1	1	0	0	0.38358279450476607	True	False
7735	2	10	2	4	4	3	0.2	15	5	5	1	4	0.3	2	10	1	2	1	0.4	1	0	0	1	1	0	0	1	1	0	0	0.38358279450476607	True	False
7735	2	2	5	5	2	2	0.2	5	10	1	3	3	0.3	10	15	2	4	4	0.4	1	0	0	1	1	0	0	1	1	0	0	0.38358279450476607	True	False
7744	3	15	10	1	3	3	0.3	2	15	2	4	4	0.4	5	2	4	1	1	0.1	1	0	1	1	1	0	0	0	0	0	0	0.2263714721404657	True	False
7744	1	10	5	2	3	4	0.1	15	10	4	4	1	0.2	2	15	5	1	2	0.3	1	0	1	1	1	0	0	0	0	0	0	0.2263714721404657	True	False
7744	1	5	2	5	2	4	0.1	10	5	1	3	1	0.2	15	10	2	4	2	0.3	1	0	1	1	1	0	0	0	0	0	0	0.2263714721404657	True	False
7744	3	5	5	2	4	1	0.3	10	10	4	1	2	0.4	15	15	5	2	3	0.1	1	0	1	1	1	0	0	0	0	0	0	0.2263714721404657	True	False
7745	3	2	15	5	3	1	0.2	5	2	1	4	2	0.3	10	5	2	1	3	0.4	0	1	1	0	1	0	0	1	1	0	0	0.7391322741643773	True	False
7745	2	2	2	2	4	3	0.4	5	5	4	1	4	0.1	10	10	5	2	1	0.2	0	1	1	0	1	0	0	1	1	0	0	0.7391322741643773	True	False
7745	2	10	2	4	4	3	0.2	15	5	5	1	4	0.3	2	10	1	2	1	0.4	0	1	1	0	1	0	0	1	1	0	0	0.7391322741643773	True	False
7745	2	2	5	5	2	2	0.2	5	10	1	3	3	0.3	10	15	2	4	4	0.4	0	1	1	0	1	0	0	1	1	0	0	0.7391322741643773	True	False
7747	3	10	10	4	1	4	0.2	15	15	5	2	1	0.3	2	2	1	3	2	0.4	1	0	0	1	1	0	1	0	1	0	0	0.7124239086847023	True	False
7747	2	10	10	5	4	2	0.3	15	15	1	1	3	0.4	2	2	2	2	4	0.1	1	0	0	1	1	0	1	0	1	0	0	0.7124239086847023	True	False
7747	3	5	2	4	3	2	0.4	10	5	5	4	3	0.1	15	10	1	1	4	0.2	1	0	0	1	1	0	1	0	1	0	0	0.7124239086847023	True	False
7747	2	2	10	1	4	2	0.1	5	15	2	1	3	0.2	10	2	4	2	4	0.3	1	0	0	1	1	0	1	0	1	0	0	0.7124239086847023	True	False
